id,Title,Abstract,Author,Link,Publish Date,Update Date,Primary Category,Category,Publish Year,Category_New,Subcategory
math/0506479v1,"On curvature and feedback classification of two-dimensional optimal
  control systems","the goal of this paper is to extend to two-dimensional optimal control systems with scalar input the classical notion of gaussian curvature of two-dimensional riemannian surface using the cartan's moving frame method. this notion was already introduced by a. a. agrachev and r. v. gamkrelidze for more general control systems using a purely variational approach. then we will see that the ``control'' analogue to gaussian curvature reflects similar intrinsic properties of the extremal flow. in particular if the curvature is negative, arbitrarily long segment of extremals are locally optimal. finally, we will define and characterize flat control systems.",Ulysse Serres,http://arxiv.org/pdf/math/0506479v1,2005-06-23T14:10:54Z,2005-06-23T14:10:54Z,math.OC,"['math.OC', '49K15, 93B27, 93C15']",2005,math,OC
math/0508504v1,"Discussion of ""Breakdown and groups"" by P. L. Davies and U. Gather",discussion of ``breakdown and groups'' by p. l. davies and u. gather [math.st/0508497],David E. Tyler,http://arxiv.org/pdf/math/0508504v1,2005-08-25T12:36:12Z,2005-08-25T12:36:12Z,math.ST,"['math.ST', 'stat.TH']",2005,math,ST
math/0509371v3,"Estimation of the Memory Parameter of the Infinite Source Poisson
  Process","long-range dependence induced by heavy tails is a widely reported feature of internet traffic. long-range dependence can be defined as the regular variation of the variance of the integrated process, and half the index of regular variation is then referred to as the hurst index. the infinite-source poisson process (a particular case of which is the $m/g/\infty$ queue) is a simple and popular model with this property, when the tail of the service time distribution is regularly varying. the hurst index of the infinite-source poisson process is then related to the index of regular variation of the service times. in this paper, we present a wavelet-based estimator of the hurst index of this process, when it is observed either continuously or discretely over an increasing time interval. our estimator is shown to be consistent and robust to some form of non-stationarity. its rate of convergence is investigated.",Gilles Fay,http://arxiv.org/pdf/math/0509371v3,2005-09-16T15:07:52Z,2007-10-01T09:23:26Z,math.ST,"['math.ST', 'stat.TH', '62M09 (Primary); 60K25 (Secondary)']",2005,math,ST
math/0512589v1,"Applications of the duality method to generalizations of the Jordan
  canonical form",the jordan normal form for a matrix over an arbitrary field and the canonical form for a pair of matrices under contragredient equivalence are derived using ptak's duality method.,Olga Holtz,http://arxiv.org/pdf/math/0512589v1,2005-12-27T03:51:45Z,2005-12-27T03:51:45Z,math.RA,"['math.RA', '15A21, 15A33, 15A23']",2005,math,RA
math/0510311v3,Adaptive density estimation under dependence,"assume that $(x_t)_{t\in\z}$ is a real valued time series admitting a common marginal density $f$ with respect to lebesgue's measure. donoho {\it et al.} (1996) propose a near-minimax method based on thresholding wavelets to estimate $f$ on a compact set in an independent and identically distributed setting. the aim of the present work is to extend these results to general weak dependent contexts. weak dependence assumptions are expressed as decreasing bounds of covariance terms and are detailed for different examples. the threshold levels in estimators $\widehat f_n$ depend on weak dependence properties of the sequence $(x_t)_{t\in\z}$ through the constant. if these properties are unknown, we propose cross-validation procedures to get new estimators. these procedures are illustrated via simulations of dynamical systems and non causal infinite moving averages. we also discuss the efficiency of our estimators with respect to the decrease of covariances bounds.",Irène Gannaz,http://arxiv.org/pdf/math/0510311v3,2005-10-14T19:26:59Z,2008-10-15T13:14:29Z,math.ST,"['math.ST', 'stat.TH', '62G07, 60G10, 60G99, 60E15']",2005,math,ST
math/0512310v1,On the series $\pmb{\sum_{k = 1}^\infty \binom{3k}{k}^{-1}k^{-n} x^k}$,"in this paper we investigate the series $\sum_{k = 1}^\infty \binom{3k}{k}^{-1}k^{-n}x^k$. obtaining some integral representations of them, we evaluated the sum of them explicitly for $n = 0, 1, 2$.",Necdet Batir,http://arxiv.org/pdf/math/0512310v1,2005-12-14T09:25:17Z,2005-12-14T09:25:17Z,math.AC,"['math.AC', '33B30; 05A10; 11B65']",2005,math,AC
math/0504508v1,"Nonparametric estimation over shrinking neighborhoods: Superefficiency
  and adaptation",a theory of superefficiency and adaptation is developed under flexible performance measures which give a multiresolution view of risk and bridge the gap between pointwise and global estimation. this theory provides a useful benchmark for the evaluation of spatially adaptive estimators and shows that the possible degree of superefficiency for minimax rate optimal estimators critically depends on the size of the neighborhood over which the risk is measured. wavelet procedures are given which adapt rate optimally for given shrinking neighborhoods including the extreme cases of mean squared error at a point and mean integrated squared error over the whole interval. these adaptive procedures are based on a new wavelet block thresholding scheme which combines both the commonly used horizontal blocking of wavelet coefficients (at the same resolution level) and vertical blocking of coefficients (across different resolution levels).,T. Tony Cai,http://arxiv.org/pdf/math/0504508v1,2005-04-25T11:57:10Z,2005-04-25T11:57:10Z,math.ST,"['math.ST', 'stat.TH', '62G99 (Primary) 62F12, 62C20, 62M99. (Secondary)']",2005,math,ST
math/0509420v2,Learning a regression function via Tikhonov regularization,"there are some problems with this paper, and it is being withdrawn.",Sameer M. Jalnapurkar,http://arxiv.org/pdf/math/0509420v2,2005-09-19T12:37:42Z,2005-09-21T13:06:23Z,math.ST,"['math.ST', 'stat.TH']",2005,math,ST
math/0508317v1,"Semiparametric estimation for stationary processes whose spectra have an
  unknown pole","we consider the estimation of the location of the pole and memory parameter, \lambda ^0 and \alpha, respectively, of covariance stationary linear processes whose spectral density function f(\lambda) satisfies f(\lambda)\sim c| \lambda -\lambda ^0| ^{-\alpha} in a neighborhood of \lambda ^0. we define a consistent estimator of \lambda ^0 and derive its limit distribution z_{\lambda ^0}. as in related optimization problems, when the true parameter value can lie on the boundary of the parameter space, we show that z_{\lambda ^0} is distributed as a normal random variable when \lambda ^0\in (0,\pi), whereas for \lambda ^0=0 or \pi, z_{\lambda ^0} is a mixture of discrete and continuous random variables with weights equal to 1/2. more specifically, when \lambda ^0=0, z_{\lambda ^0} is distributed as a normal random variable truncated at zero. moreover, we describe and examine a two-step estimator of the memory parameter \alpha, showing that neither its limit distribution nor its rate of convergence is affected by the estimation of \lambda ^0. thus, we reinforce and extend previous results with respect to the estimation of \alpha when \lambda ^0 is assumed to be known a priori. a small monte carlo study is included to illustrate the finite sample performance of our estimators.",Javier Hidalgo,http://arxiv.org/pdf/math/0508317v1,2005-08-17T09:10:24Z,2005-08-17T09:10:24Z,math.ST,"['math.ST', 'stat.TH', '62M15 (Primary) 62G05, 62G20 (Secondary)']",2005,math,ST
math/0508593v1,A Bayesian χ^2 test for goodness-of-fit,"this article describes an extension of classical \chi^2 goodness-of-fit tests to bayesian model assessment. the extension, which essentially involves evaluating pearson's goodness-of-fit statistic at a parameter value drawn from its posterior distribution, has the important property that it is asymptotically distributed as a \chi^2 random variable on k-1 degrees of freedom, independently of the dimension of the underlying parameter vector. by examining the posterior distribution of this statistic, global goodness-of-fit diagnostics are obtained. advantages of these diagnostics include ease of interpretation, computational convenience and favorable power properties. the proposed diagnostics can be used to assess the adequacy of a broad class of bayesian models, essentially requiring only a finite-dimensional parameter vector and conditionally independent observations.",Valen E. Johnson,http://arxiv.org/pdf/math/0508593v1,2005-08-30T05:48:17Z,2005-08-30T05:48:17Z,math.ST,"['math.ST', 'stat.TH', '62C10 (Primary) 62E20. (Secondary)']",2005,math,ST
math/0509634v1,Sharp estimation in sup norm with random design,"the aim of this paper is to recover the regression function with sup norm loss. we construct an asymptotically sharp estimator which converges with the spatially dependent rate r\_{n, \mu}(x) = p \big(\log n / (n \mu(x)) \big)^{s / (2s + 1)}, where $\mu$ is the design density, $s$ the regression smoothness, $n$ the sample size and $p$ is a constant expressed in terms of a solution to a problem of optimal recovery as in donoho (1994). we prove this result under the assumption that $\mu$ is positive and continuous. this estimator combines kernel and local polynomial methods, where the kernel is given by optimal recovery, which allows to prove the result up to the constants for any $s > 0$. moreover, the estimator does not depend on $\mu$. we prove that $r\_{n, \mu}(x)$ is optimal in a sense which is stronger than the classical minimax lower bound. then, an inhomogeneous confidence band is proposed. this band has a non constant length which depends on the local amount of data.",Stéphane Gaiffas,http://arxiv.org/pdf/math/0509634v1,2005-09-27T14:08:10Z,2005-09-27T14:08:10Z,math.ST,"['math.ST', 'stat.TH', '62G05, 62G08, 62G15']",2005,math,ST
math/0503448v2,"Max-plus (A,B)-invariant spaces and control of timed discrete event
  systems","the concept of (a,b)-invariant subspace (or controlled invariant) of a linear dynamical system is extended to linear systems over the max-plus semiring. although this extension presents several difficulties, which are similar to those encountered in the same kind of extension to linear dynamical systems over rings, it appears capable of providing solutions to many control problems like in the cases of linear systems over fields or rings. sufficient conditions are given for computing the maximal (a,b)-invariant subspace contained in a given space and the existence of linear state feedbacks is discussed. an application to the study of transportation networks which evolve according to a timetable is considered.",Ricardo David Katz,http://arxiv.org/pdf/math/0503448v2,2005-03-22T10:37:58Z,2007-04-06T19:04:51Z,math.OC,"['math.OC', '93B27 (Primary) 06F05 (Secondary)']",2005,math,OC
math/0508605v1,"Saddlepoint approximation for moment generating functions of truncated
  random variables","we consider the problem of approximating the moment generating function (mgf) of a truncated random variable in terms of the mgf of the underlying (i.e., untruncated) random variable. the purpose of approximating the mgf is to enable the application of saddlepoint approximations to certain distributions determined by truncated random variables. two important statistical applications are the following: the approximation of certain multivariate cumulative distribution functions; and the approximation of passage time distributions in ion channel models which incorporate time interval omission. we derive two types of representation for the mgf of a truncated random variable. one of these representations is obtained by exponential tilting. the second type of representation, which has two versions, is referred to as an exponential convolution representation. each representation motivates a different approximation. it turns out that each of the three approximations is extremely accurate in those cases ``to which it is suited.'' moreover, there is a simple rule of thumb for deciding which approximation to use in a given case, and if this rule is followed, then our numerical and theoretical results indicate that the resulting approximation will be extremely accurate.",Ronald W. Butler,http://arxiv.org/pdf/math/0508605v1,2005-08-30T06:39:13Z,2005-08-30T06:39:13Z,math.ST,"['math.ST', 'stat.TH', '62E15 (Primary) 62E17 (Secondary)']",2005,math,ST
math/0505478v2,Adjoint and Frobenius Pairs of Functors for Corings,"we investigate adjoint and frobenius pairs between categories of comodules over rather general corings. we particularize to the case of the adjoint pair of functors associated to a morphism of corings over different base rings, which leads to a reasonable notion of frobenius coring extension. when applied to corings stemming from entwining structures, we obtain new results in this setting and in graded ring theory.",M. Zarouali-Darkaoui,http://arxiv.org/pdf/math/0505478v2,2005-05-23T16:09:39Z,2005-05-25T10:59:24Z,math.RA,"['math.RA', '13C05']",2005,math,RA
math/0506051v1,Simple decompositions of the exceptional Jordan algebra,"this paper presents some results on simple exceptional jordan algebra over algebraically closed field $\phi$ with characteristic not 2. namely an example of simple decomposition of $h(o_3)$ into the sum of two subalgebras of the type $h(q_3)$ is produced, and it is shown that this decomposition is the only possible in terms of the type of simple subalgebras.",M. V. Tvalavadze,http://arxiv.org/pdf/math/0506051v1,2005-06-02T17:40:00Z,2005-06-02T17:40:00Z,math.RA,"['math.RA', '17C20']",2005,math,RA
math/0503680v1,"Nonparametric estimation of scalar diffusions based on low frequency
  data","we study the problem of estimating the coefficients of a diffusion (x_t,t\geq 0); the estimation is based on discrete data x_{n\delta},n=0,1,...,n. the sampling frequency \delta^{-1} is constant, and asymptotics are taken as the number n of observations tends to infinity. we prove that the problem of estimating both the diffusion coefficient (the volatility) and the drift in a nonparametric setting is ill-posed: the minimax rates of convergence for sobolev constraints and squared-error loss coincide with that of a, respectively, first- and second-order linear inverse problem. to ensure ergodicity and limit technical difficulties we restrict ourselves to scalar diffusions living on a compact interval with reflecting boundary conditions. our approach is based on the spectral analysis of the associated markov semigroup. a rate-optimal estimation of the coefficients is obtained via the nonparametric estimation of an eigenvalue-eigenfunction pair of the transition operator of the discrete time markov chain (x_{n\delta},n=0,1,...,n) in a suitable sobolev norm, together with an estimation of its invariant density.",Emmanuel Gobet,http://arxiv.org/pdf/math/0503680v1,2005-03-29T12:40:37Z,2005-03-29T12:40:37Z,math.ST,"['math.ST', 'stat.TH', '62G99, 62M05, 62M15 (Primary)']",2005,math,ST
math/0503526v2,The $h$-vector of a relatively compressed level algebra,"the purpose of this note is to supply an upper and a lower bound (which are in general sharp) for the $h$-vector of a level algebra which is relatively compressed with respect to any arbitrary level algebra $a$. the useful concept of relatively compressed algebra was recently introduced in $[mmn]$ by migliore {\it et al.} (whose investigations mainly focused on the particular case of $a$ a complete intersection). the key idea of this note is the simple observation that the level algebras which are relatively compressed with respect to $a$ coincide (after an obvious isomorphism) with the generic level quotients of suitable truncations of $a$. therefore, we are able to apply to relatively compressed algebras the main result of our recent work $[za3]$.",Fabrizio Zanello,http://arxiv.org/pdf/math/0503526v2,2005-03-24T10:00:36Z,2005-10-31T18:44:18Z,math.AC,"['math.AC', '13E10 (primary); 13D40, 13H10 (secondary)']",2005,math,AC
math/0508284v1,"Efficiency improvements in inference on stationary and nonstationary
  fractional time series","we consider a time series model involving a fractional stochastic component, whose integration order can lie in the stationary/invertible or nonstationary regions and be unknown, and an additive deterministic component consisting of a generalized polynomial. the model can thus incorporate competing descriptions of trending behavior. the stationary input to the stochastic component has parametric autocorrelation, but innovation with distribution of unknown form. the model is thus semiparametric, and we develop estimates of the parametric component which are asymptotically normal and achieve an m-estimation efficiency bound, equal to that found in work using an adaptive lam/lan approach. a major technical feature which we treat is the effect of truncating the autoregressive representation in order to form innovation proxies. this is relevant also when the innovation density is parameterized, and we provide a result for that case also. our semiparametric estimates employ nonparametric series estimation, which avoids some complications and conditions in kernel approaches featured in much work on adaptive estimation of time series models; our work thus also contributes to methods and theory for nonfractional time series models, such as autoregressive moving averages. a monte carlo study of finite sample performance of the semiparametric estimates is included.",P. M. Robinson,http://arxiv.org/pdf/math/0508284v1,2005-08-16T10:53:52Z,2005-08-16T10:53:52Z,math.ST,"['math.ST', 'stat.TH', '62M10 (Primary) 62F11, 62G10, 62J05 (Secondary)']",2005,math,ST
math/0508499v1,"Discussion of ""Breakdown and groups"" by P. L. Davies and U. Gather",discussion of ``breakdown and groups'' by p. l. davies and u. gather [math.st/0508497],Marc G. Genton,http://arxiv.org/pdf/math/0508499v1,2005-08-25T11:44:43Z,2005-08-25T11:44:43Z,math.ST,"['math.ST', 'stat.TH']",2005,math,ST
math/0501459v1,Congruence lattices of free lattices in non-distributive varieties,"we prove that for any free lattice f with at least $\aleph\_2$ generators in any non-distributive variety of lattices, there exists no sectionally complemented lattice l with congruence lattice isomorphic to the one of f. this solves a question formulated by gr\""{a}tzer and schmidt in 1962. this yields in turn further examples of simply constructed distributive semilattices that are not isomorphic to the semilattice of &#64257;nitely generated two-sided ideals in any von neumann regular ring.",Miroslav Ploscica,http://arxiv.org/pdf/math/0501459v1,2005-01-25T21:34:13Z,2005-01-25T21:34:13Z,math.GM,"['math.GM', 'Primary 06B10, 06B15, 06B20, 06B25; Secondary 16E50, 08A05, 04A20']",2005,math,GM
math/0510478v1,On Algebraic Multi-Ring Spaces,"a smarandache multi-space is a union of $n$ spaces $a_1,a_2,..., a_n$ with some additional conditions holding. combining smarandache multi-spaces with rings in classical ring theory, the conception of multi-ring spaces is introduced. some characteristics of a multi-ring space are obtained in this paper.",Linfan Mao,http://arxiv.org/pdf/math/0510478v1,2005-10-22T03:59:57Z,2005-10-22T03:59:57Z,math.GM,"['math.GM', '16U80, 16W25']",2005,math,GM
math/0504025v2,Geometric algebra and particle dynamics,"in a recent publication the i showed how the geometric algebra ${g}_{4,1}$, the algebra of 5-dimensional space-time, can generate relativistic dynamics from the simple principle that only null geodesics should be allowed. the same paper showed also that dirac equation could be derived from the condition that a function should be monogenic in that algebra; this construction of the dirac equation allows a choice for the imaginary unit and it was suggested that different imaginary units could be assigned to the various elementary particles. an earlier paper had already shown the presence of standard model gauge group symmetry in complexified ${g}_{1,3}$, an algebra isomorphic to ${g}_{4,1}$.   in this presentation i explore the possible choices for the imaginary unit in the dirac equation to show that su(3) and su(2) symmetries arise naturally from such choices. the quantum numbers derived from the imaginary units are unusual but a simple conversion allows the derivation of electric charge and isospin, quantum numbers for two families of particles. this association to elementary particles is not final because further understanding of the role played by the imaginary unit is needed.",Jose B. Almeida,http://arxiv.org/pdf/math/0504025v2,2005-04-01T15:34:42Z,2005-07-12T10:01:35Z,math.GM,"['math.GM', '15A66; 81Q05; 81T99']",2005,math,GM
math/0508606v1,Tusnady's inequality revisited,"tusnady's inequality is the key ingredient in the kmt/hungarian coupling of the empirical distribution function with a brownian bridge. we present an elementary proof of a result that sharpens the tusnady inequality, modulo constants. our method uses the beta integral representation of binomial tails, simple taylor expansion and some novel bounds for the ratios of normal tail probabilities.",Andrew Carter,http://arxiv.org/pdf/math/0508606v1,2005-08-30T06:42:00Z,2005-08-30T06:42:00Z,math.ST,"['math.ST', 'stat.TH', '62E17 (Primary) 62B15. (Secondary)']",2005,math,ST
math/0505633v1,Spike and slab variable selection: Frequentist and Bayesian strategies,"variable selection in the linear regression model takes many apparent faces from both frequentist and bayesian standpoints. in this paper we introduce a variable selection method referred to as a rescaled spike and slab model. we study the importance of prior hierarchical specifications and draw connections to frequentist generalized ridge regression estimation. specifically, we study the usefulness of continuous bimodal priors to model hypervariance parameters, and the effect scaling has on the posterior mean through its relationship to penalization. several model selection strategies, some frequentist and some bayesian in nature, are developed and studied theoretically. we demonstrate the importance of selective shrinkage for effective variable selection in terms of risk misclassification, and show this is achieved using the posterior from a rescaled spike and slab model. we also show how to verify a procedure's ability to reduce model uncertainty in finite samples using a specialized forward selection strategy. using this tool, we illustrate the effectiveness of rescaled spike and slab models in reducing model uncertainty.",Hemant Ishwaran,http://arxiv.org/pdf/math/0505633v1,2005-05-30T08:03:43Z,2005-05-30T08:03:43Z,math.ST,"['math.ST', 'stat.TH', '62J07 (Primary) 62J05. (Secondary)']",2005,math,ST
math/0506027v1,"Modelling multivariate volatilies via conditionally uncorrelated
  components",we propose to model multivariate volatility processes based on the newly defined conditionally uncorrelated components (cucs). this model represents a parsimonious representation for matrix-valued processes. it is flexible in the sense that we may fit each cuc with any appropriate univariate volatility model. computationally it splits one high-dimensional optimization problem into several lower-dimensional subproblems. consistency for the estimated cucs has been established. a bootstrap test is proposed for testing the existence of cucs. the proposed methodology is illustrated with both simulated and real data sets.,Jianqing Fan,http://arxiv.org/pdf/math/0506027v1,2005-06-02T00:31:44Z,2005-06-02T00:31:44Z,math.ST,"['math.ST', 'stat.TH', '62H12']",2005,math,ST
math/0506342v3,Rodeo: Sparse Nonparametric Regression in High Dimensions,"we present a greedy method for simultaneously performing local bandwidth selection and variable selection in nonparametric regression. the method starts with a local linear estimator with large bandwidths, and incrementally decreases the bandwidth of variables for which the gradient of the estimator with respect to bandwidth is large. the method--called rodeo (regularization of derivative expectation operator)--conducts a sequence of hypothesis tests to threshold derivatives, and is easy to implement. under certain assumptions on the regression function and sampling density, it is shown that the rodeo applied to local linear smoothing avoids the curse of dimensionality, achieving near optimal minimax rates of convergence in the number of relevant variables, as if these variables were isolated in advance.",John Lafferty,http://arxiv.org/pdf/math/0506342v3,2005-06-17T05:53:19Z,2006-08-22T19:23:12Z,math.ST,"['math.ST', 'stat.TH', '62G08']",2005,math,ST
math/0508060v1,The Short-Cut Metropolis Method,"i show how one can modify the random-walk metropolis mcmc method in such a way that a sequence of modified metropolis updates takes little computation time when the rejection rate is outside a desired interval. this allows one to effectively adapt the scale of the metropolis proposal distribution, by performing several such ""short-cut"" metropolis sequences with varying proposal stepsizes. unlike other adaptive metropolis schemes, this method converges to the correct distribution in the same fashion as the standard metropolis method.",Radford M. Neal,http://arxiv.org/pdf/math/0508060v1,2005-08-02T14:53:27Z,2005-08-02T14:53:27Z,math.ST,"['math.ST', 'stat.TH']",2005,math,ST
math/0507011v1,Divisibility tests with weighted digital sums,"we propose a divisibility test for all integers which have 1, 3, 7 or 9 in their unit's place. in particular, then, the test applies for all prime divisors except 2 and 5.",Palash B. Pal,http://arxiv.org/pdf/math/0507011v1,2005-07-01T09:17:37Z,2005-07-01T09:17:37Z,math.GM,['math.GM'],2005,math,GM
math/0510068v2,Indecomposable modules and Gelfand rings,it is proved that a commutative ring is clean if and only if it is gelfand with a totally disconnected maximal spectrum. commutative rings for which each indecomposable module has a local endomorphism ring are studied. these rings are clean and elementary divisor rings.,Francois Couchot,http://arxiv.org/pdf/math/0510068v2,2005-10-04T09:22:46Z,2007-03-07T15:50:25Z,math.RA,"['math.RA', '13C05, 13A99']",2005,math,RA
math/0507419v1,Testing for monotone increasing hazard rate,"a test of the null hypothesis that a hazard rate is monotone nondecreasing, versus the alternative that it is not, is proposed. both the test statistic and the means of calibrating it are new. unlike previous approaches, neither is based on the assumption that the null distribution is exponential. instead, empirical information is used to effectively identify and eliminate from further consideration parts of the line where the hazard rate is clearly increasing; and to confine subsequent attention only to those parts that remain. this produces a test with greater apparent power, without the excessive conservatism of exponential-based tests. our approach to calibration borrows from ideas used in certain tests for unimodality of a density, in that a bandwidth is increased until a distribution with the desired properties is obtained. however, the test statistic does not involve any smoothing, and is, in fact, based directly on an assessment of convexity of the distribution function, using the conventional empirical distribution. the test is shown to have optimal power properties in difficult cases, where it is called upon to detect a small departure, in the form of a bump, from monotonicity. more general theoretical properties of the test and its numerical performance are explored.",Peter Hall,http://arxiv.org/pdf/math/0507419v1,2005-07-21T07:28:55Z,2005-07-21T07:28:55Z,math.ST,"['math.ST', 'stat.TH', '62G09, 62G10, 62G20, 62N03 (Primary)']",2005,math,ST
math/0508282v1,A new class of generalized Bayes minimax ridge regression estimators,"let y=a\beta+\epsilon, where y is an n\times1 vector of observations, \beta is a p\times1 vector of unknown regression coefficients, a is an n\times p design matrix and \epsilon is a spherically symmetric error term with unknown scale parameter \sigma. we consider estimation of \beta under general quadratic loss functions, and, in particular, extend the work of strawderman [j. amer. statist. assoc. 73 (1978) 623-627] and casella [ann. statist. 8 (1980) 1036-1056, j. amer. statist. assoc. 80 (1985) 753-758] by finding adaptive minimax estimators (which are, under the normality assumption, also generalized bayes) of \beta, which have greater numerical stability (i.e., smaller condition number) than the usual least squares estimator. in particular, we give a subclass of such estimators which, surprisingly, has a very simple form. we also show that under certain conditions the generalized bayes minimax estimators in the normal case are also generalized bayes and minimax in the general case of spherically symmetric errors.",Yuzo Maruyama,http://arxiv.org/pdf/math/0508282v1,2005-08-16T10:36:13Z,2005-08-16T10:36:13Z,math.ST,"['math.ST', 'stat.TH', '62C20, 62C15, 62C10 (Primary) 62A15 (Secondary)']",2005,math,ST
math/0501423v2,Parameter estimates for fractional autoregressive spatial processes,"a binomial-type operator on a stationary gaussian process is introduced in order to model long memory in the spatial context. consistent estimators of model parameters are demonstrated. in particular, it is shown that $\hat{d}_n-d=o_p(\frac{(\operatorname {log}n)^3}{n})$, where $d=(d_1,d_2)$ denotes the long memory parameter.",Y. Boissy,http://arxiv.org/pdf/math/0501423v2,2005-01-24T18:59:43Z,2006-03-06T10:47:33Z,math.ST,"['math.ST', 'stat.TH', '62F12, 62M30 (Primary)']",2005,math,ST
math/0504509v1,"Testing convex hypotheses on the mean of a Gaussian vector. Application
  to testing qualitative hypotheses on a regression function","in this paper we propose a general methodology, based on multiple testing, for testing that the mean of a gaussian vector in r^n belongs to a convex set. we show that the test achieves its nominal level, and characterize a class of vectors over which the tests achieve a prescribed power. in the functional regression model this general methodology is applied to test some qualitative hypotheses on the regression function. for example, we test that the regression function is positive, increasing, convex, or more generally, satisfies a differential inequality. uniform separation rates over classes of smooth functions are established and a comparison with other results in the literature is provided. a simulation study evaluates some of the procedures for testing monotonicity.",Yannick Baraud,http://arxiv.org/pdf/math/0504509v1,2005-04-25T12:01:02Z,2005-04-25T12:01:02Z,math.ST,"['math.ST', 'stat.TH', '62G10 (Primary) 62G20. (Secondary)']",2005,math,ST
math/0511260v2,The second cohomology of current algebras of general Lie algebras,"let $a$ be a unital commutative associative algebra over a field of characteristic zero, $\k$ be a lie algebra, and $\z$ a vector space, considered as a trivial module of the lie algebra $\g := a \otimes \k$. in this paper we give a description of the cohomology space $h^2(\g,\z)$ in terms of well accessible data associated to $a$ and $\k$. we also discuss the topological situation, where $a$ and $\k$ are locally convex algebras.",Karl-Hermann Neeb,http://arxiv.org/pdf/math/0511260v2,2005-11-10T11:02:58Z,2008-04-29T17:21:07Z,math.RA,"['math.RA', '17B56; 17B65']",2005,math,RA
math/0505640v1,Data-driven rate-optimal specification testing in regression models,"we propose new data-driven smooth tests for a parametric regression function. the smoothing parameter is selected through a new criterion that favors a large smoothing parameter under the null hypothesis. the resulting test is adaptive rate-optimal and consistent against pitman local alternatives approaching the parametric model at a rate arbitrarily close to 1/\sqrtn. asymptotic critical values come from the standard normal distribution and the bootstrap can be used in small samples. a general formalization allows one to consider a large class of linear smoothing methods, which can be tailored for detection of additive alternatives.",Emmanuel Guerre,http://arxiv.org/pdf/math/0505640v1,2005-05-30T10:14:34Z,2005-05-30T10:14:34Z,math.ST,"['math.ST', 'stat.TH', '62G10 (Primary) 62G08. (Secondary)']",2005,math,ST
math/0508598v1,Determining the dimension of iterative Hessian transformation,"the central mean subspace (cms) and iterative hessian transformation (iht) have been introduced recently for dimension reduction when the conditional mean is of interest. suppose that x is a vector-valued predictor and y is a scalar response. the basic problem is to find a lower-dimensional predictor \eta^tx such that e(y|x)=e(y|\eta^tx). the cms defines the inferential object for this problem and iht provides an estimating procedure. compared with other methods, iht requires fewer assumptions and has been shown to perform well when the additional assumptions required by those methods fail. in this paper we give an asymptotic analysis of iht and provide stepwise asymptotic hypothesis tests to determine the dimension of the cms, as estimated by iht. here, the original iht method has been modified to be invariant under location and scale transformations. to provide empirical support for our asymptotic results, we will present a series of simulation studies. these agree well with the theory. the method is applied to analyze an ozone data set.",R. Dennis Cook,http://arxiv.org/pdf/math/0508598v1,2005-08-30T06:16:12Z,2005-08-30T06:16:12Z,math.ST,"['math.ST', 'stat.TH', '62G08 (Primary) 62G09, 62H05. (Secondary)']",2005,math,ST
math/0508529v1,"Discussion of ""Analysis of variance--why it is more important than ever""
  by A. Gelman",discussion of ``analysis of variance--why it is more important than ever'' by a. gelman [math.st/0504499],Alan M. Zaslavsky,http://arxiv.org/pdf/math/0508529v1,2005-08-26T08:51:22Z,2005-08-26T08:51:22Z,math.ST,"['math.ST', 'stat.TH']",2005,math,ST
math/0509570v2,Ascent Properties of Auslander Categories,"let r be a homomorphic image of a gorenstein local ring. recent work has shown that there is a bridge between auslander categories and modules of finite gorenstein homological dimensions over r.   we use gorenstein dimensions to prove new results about auslander categories and vice versa. for example, we establish base change relations between the auslander categories of the source and target rings in a homomorphism r -> s of finite flat dimension.",Lars Winther Christensen,http://arxiv.org/pdf/math/0509570v2,2005-09-23T19:25:07Z,2006-02-16T20:27:09Z,math.AC,"['math.AC', '13D05, 13D07, 13D25']",2005,math,AC
math/0512569v1,The Structures of Zero-divisor Semigroups with Graph Kn + 1,"in this paper, we determine the structures of zero-divisor semigroups whose graph is $k_n + 1$, the complete graph $k_n$ together with an end vertex. we also present a formula to calculate the number of non-isomorphic zero-divisor semigroups corresponding to the complete graph $k_n$, for all positive integer $n$.",Tongsuo Wu,http://arxiv.org/pdf/math/0512569v1,2005-12-26T07:36:27Z,2005-12-26T07:36:27Z,math.RA,['math.RA'],2005,math,RA
math/0601162v1,The high-level error bound for shifted surface spline interpolation,"radial function interpolation of scattered data is a frequently used method for multivariate data fitting. one of the most frequently used radial functions is called shifted surface spline, introduced by dyn, levin and rippa in \cite{dy1} for $r^{2}$. then it's extended to $r^{n}$ for $n\geq 1$. many articles have studied its properties, as can be seen in \cite{bu,du,dy2,po,ri,yo1,yo2,yo3,yo4}. when dealing with this function, the most commonly used error bounds are the one raised by wu and schaback in \cite{ws}, and the one raised by madych and nelson in \cite{mn2}. both are $o(d^{l})$ as $d\to 0$, where $l$ is a positive integer and $d$ is the fill-distance. in this paper we present an improved error bound which is $o(\omega^{1/d})$ as $d\to 0$, where $0<\omega <1$ is a constant which can be accurately calculated.",Lin-Tian Luh,http://arxiv.org/pdf/math/0601162v1,2006-01-09T03:39:19Z,2006-01-09T03:39:19Z,math.NA,"['math.NA', '41A05,41A15,41A25,41A30,41A63,65D10']",2006,math,NA
